ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,self-esteem
3,35.730648,0.077982,35.119858,36.16342,37.261032,2.1411743,175.17224,315.54053,36.531662,41.10667,0.4169951,0.395275,0.27530134,0.39304507,0.54151845,0.2662171,2.8196971,1.693654,1.7113552,0.9198205,0.19800681,0.6414286,26.431423,0.3049186,16.64636,0.62458277,5.344513,2.0693848,-4.526254,-3.1505299,0.022773825,1.025068,1.2138754,0.48215365,8.117049,0.34587413,12.362854,0.99051195,30.510347,0.26968372,720.47504,0.27392834,1464.2784,0.16780074,-104.16256,-0.85043395,1775.5327,0.13181938,1190.3917,0.26597756,-106.72707,-0.75602794,2897.2415,0.07231757,938.1867,0.37519678,-109.908165,-0.70796967,-21.084606,-0.3109483,32.262054,0.2178859,0.03850762,0.51308364,-0.01615985,-0.5960587,0.25355422,0.47425485,29.830875,0.21779816,16.84604,0.640095,7.2541347,1.6669366,-9.6667795,-1.4873468,-14.805789,25.20325,0.01869685,-0.006899902,0.12856348,2.6256566,2.3541198,0.22670214,0.23204176,0.19160919,0.34554595,-26.808516,36.011707,0.075863786,34.87629,36.228424,37.499016,2.6227264,250.84074,436.60086,32.654972,43.85481,0.49804318,0.43201128,0.31045452,0.47143495,0.6603885,0.349934,3.867546,2.077276,2.3090978,1.305873,0.2415471,0.65436566,26.164824,0.3321435,14.094112,0.85748816,7.252706,1.6284578,-4.975108,-2.774214,0.02358279,1.5233954,1.1400803,0.49999383,8.610926,0.31319398,13.23686,0.96214116,29.428774,0.31087562,690.7514,0.3119558,1434.574,0.15244909,-94.67821,-0.9403916,1740.2429,0.13421401,1171.2452,0.2692326,-96.20164,-0.83841866,2858.8086,0.079403006,915.7546,0.38927084,-99.70655,-0.7793571,-20.207981,-0.3570342,31.156996,0.23486556,0.040680658,0.4572355,-0.014541606,-0.6529563,0.3015532,0.47374862,29.188242,0.24909845,14.056384,0.88798106,9.10624,1.4065701,-9.117933,-1.4713738,-13.837625,24.076782,0.020620696,-0.005693794,0.14832802,2.9007254,2.030584,0.29160494,0.23914695,0.19958904,0.30633244,-24.938505,36.2403,0.065329224,35.08575,36.215443,37.66042,2.574669,114.524254,219.1636,21.742779,22.729145,0.556168,0.40065348,0.37023902,0.5141539,0.735479,0.36523998,4.673967,2.6815672,3.0180492,1.6382456,0.27885085,0.61252517,27.2496,0.29973713,11.168318,0.96805,6.320121,1.8651158,-10.062188,-1.5356858,0.02288758,0.9644111,1.2481078,0.4723655,7.896483,0.2986177,11.584573,1.0147786,29.094845,0.2649448,680.06946,0.2943019,1443.3617,0.16619682,-84.104744,-1.0333,1726.3973,0.13327761,1153.243,0.27447447,-86.1073,-0.9039539,2831.3752,0.07630486,914.6788,0.40446982,-89.82681,-0.8364254,-18.760744,-0.28589675,29.31355,0.19814704,0.04686168,0.3912679,-0.018609688,-0.5118969,0.3382451,0.4770329,29.810936,0.22862622,10.502874,1.0232584,8.296345,1.5026528,-15.088957,-0.96168643,-13.705744,23.592106,0.02574582,-0.009546189,0.16404694,3.3258317,2.8042064,0.22589284,0.18641138,0.1323913,0.18804699,-24.699427,28
4,30.020237,0.095670186,27.81649,29.455568,32.3542,4.5377083,107.927986,196.33621,29.675428,30.205496,0.46772996,0.43440366,0.25779474,0.45786914,0.6348313,0.37703657,3.7154605,2.0007699,2.2050788,1.4765068,0.20869048,0.68312436,21.80144,0.47464293,12.821542,0.7575307,9.339334,1.0942041,1.6886126,6.390992,0.021579659,0.7564813,1.3278002,0.5259212,5.4768076,0.45183516,3.1673965,2.541416,26.626911,0.29260418,633.817,0.30958295,1414.545,0.15099026,-140.10977,-0.60626227,1731.012,0.14601268,1187.1484,0.28941143,-144.30225,-0.5361417,2754.1077,0.08552211,942.2109,0.3040158,-144.98628,-0.5266427,-18.665562,-0.29475817,27.599487,0.23014618,0.038487434,0.4466204,-0.023890281,-0.48745877,0.3077679,0.4420446,28.718113,0.26046592,16.39362,0.5471093,10.482864,1.2333326,-5.2568207,-1.9602267,-11.01866,18.896843,0.021505287,-0.004328952,0.16071066,2.7256815,2.2283425,0.13741574,0.10691305,0.29431817,0.3983654,-27.660963,30.3631,0.080828145,28.123154,30.205402,32.525017,4.401863,132.40807,164.98799,19.755272,10.159977,0.51698756,0.39402148,0.31843123,0.4990971,0.68422115,0.36578992,4.184148,2.260553,2.656071,1.4434764,0.23801494,0.58079004,23.233377,0.4669566,13.758913,0.7090521,6.839649,1.5863363,-0.11356597,-86.97919,0.020357622,0.91756177,1.2793698,0.49110767,5.686369,0.44693875,0.9885206,7.1912208,26.157038,0.27010462,648.74,0.3021935,1413.2992,0.13153967,-129.03586,-0.68533504,1707.4418,0.14131999,1169.071,0.23244949,-133.60326,-0.6051131,2774.62,0.075197324,920.9889,0.34439853,-135.26027,-0.5818088,-18.231127,-0.3167,28.374868,0.2526076,0.03804162,0.44025245,-0.023427106,-0.49650338,0.33146474,0.3534801,29.79569,0.25783047,15.469877,0.5867018,5.974467,2.0885289,-3.3335335,-2.9109282,-11.294813,19.641111,0.024876114,-0.007809285,0.17938058,3.350838,2.3284929,0.15709677,0.115522,0.2547826,0.38109535,-26.496857,29.753056,0.07587234,28.25809,29.64744,31.460129,3.2020397,112.16055,271.85382,30.159088,64.77885,0.49470973,0.36398643,0.32664996,0.48590788,0.6446982,0.31804824,3.7128797,2.1788976,2.3857014,1.3412218,0.21238708,0.54528725,22.059872,0.4810739,13.523373,0.774555,9.4485,1.2041006,1.8517773,5.300961,0.023904983,1.2659218,1.2540913,0.5185624,5.6355762,0.4195713,3.551526,2.2793634,25.740492,0.30571073,649.6587,0.2949634,1425.1759,0.14360234,-118.23368,-0.75552595,1719.7124,0.13363093,1177.2665,0.26754847,-123.46065,-0.6633963,2763.5437,0.071688466,927.26483,0.36634126,-124.774216,-0.64388996,-18.1848,-0.29502022,27.518442,0.2233599,0.03336415,0.54147744,-0.020986712,-0.58332473,0.27592227,0.37242076,28.323431,0.2629575,16.32463,0.53682953,9.508817,1.3672297,-1.0267137,-10.294112,-10.365231,18.168428,0.021469625,-0.003736795,0.1614578,3.4008503,2.603906,0.16240385,0.11661487,0.2111111,0.25755608,-27.521046,28
5,34.292587,0.06252434,32.436935,34.465546,36.051792,3.6148567,67.91923,118.03319,14.596405,13.468152,0.40907016,0.379282,0.24358957,0.4040124,0.5450331,0.30144352,2.6256874,1.6821147,1.7146213,1.0332795,0.19196914,0.6292882,26.99335,0.3245909,16.386581,0.5098099,3.2851799,4.2494726,7.224326,1.421783,0.01880098,0.7719297,1.1658242,0.49876258,8.378089,0.32777536,6.162203,1.6192335,27.990026,0.32077044,717.5789,0.32362804,1386.0448,0.17272443,-100.40587,-0.8810926,1768.7328,0.14977293,1162.7375,0.26747775,-103.28793,-0.7848317,2870.4453,0.085884504,998.4678,0.31399983,-107.61645,-0.7177509,-20.766497,-0.32935262,34.349495,0.21105771,0.03533187,0.521847,-0.019008856,-0.7370833,0.23792443,0.48266745,30.778645,0.24342176,18.811989,0.43338987,0.95540434,16.589884,6.9083614,1.6928936,-14.219506,24.170794,0.026419263,-0.00601321,0.12969641,2.7756941,1.8027041,0.31055555,0.22396606,0.24692307,0.4134877,-26.189713,34.151634,0.06847718,32.121105,33.895203,36.245316,4.1242104,63.61102,119.62307,31.663746,75.33361,0.40732902,0.33391508,0.26254964,0.40369987,0.5317514,0.26920176,2.203435,1.1974388,1.6106143,1.0594611,0.20168898,0.6263157,27.511738,0.29289153,15.586502,0.5121888,0.95797116,12.277365,7.4931,1.1699117,0.024335427,1.6923531,1.246411,0.49640125,7.76292,0.32849544,5.81175,1.6028517,27.891638,0.2955691,722.4623,0.29378194,1412.8326,0.15920116,-114.66775,-0.7713282,1759.6733,0.1361258,1163.757,0.2627203,-116.99213,-0.7034727,2876.334,0.07895891,982.4514,0.3109398,-121.35275,-0.6410925,-20.251785,-0.3061352,33.866776,0.19070503,0.035628356,0.5298357,-0.018449139,-0.6417415,0.25303882,0.4905588,31.169447,0.20239696,17.298422,0.45362863,-0.56545687,-25.373587,8.513526,1.1513995,-15.08908,25.781992,0.02848423,-0.010104184,0.15248036,2.7006752,2.178813,0.21609195,0.18857212,0.25368422,0.37292174,-26.902508,34.455727,0.07590607,32.47062,34.76519,36.541653,4.0710335,136.21872,299.10706,27.451473,36.04372,0.46573573,0.31191456,0.33038855,0.46161303,0.58589137,0.25550282,2.6573398,1.302783,1.8699288,0.92690295,0.23983216,0.55785453,28.181143,0.31104642,16.466297,0.51950437,-1.4755893,-9.610344,7.6315207,1.4315227,0.020982387,1.0817362,1.2062848,0.52395815,8.0243635,0.3196021,4.26211,2.4585645,29.086315,0.2800608,699.00665,0.31997848,1382.269,0.15970276,-94.807396,-0.9259745,1750.8158,0.156667,1135.1442,0.26899037,-98.67925,-0.8121618,2882.4294,0.09065052,1003.624,0.32856324,-104.49164,-0.7196388,-20.114777,-0.33643225,34.880836,0.18044728,0.0382896,0.46300557,-0.019936204,-0.6681081,0.2758607,0.46322224,31.595005,0.20976587,17.881977,0.44270715,-3.329067,-4.580712,7.2747808,1.6176332,-14.2260475,25.809053,0.028556475,-0.009665358,0.18705155,3.650913,2.5287933,0.2270297,0.17876111,0.16173914,0.20870513,-25.537134,27
7,37.460815,0.07820072,36.56411,37.342117,39.296806,2.7326965,419.96875,512.6787,31.83081,31.990889,0.41287106,0.3361712,0.26931977,0.40024802,0.5266842,0.25736445,2.3208358,1.0286901,1.5608225,0.9001895,0.16142315,0.44056767,23.75372,0.42999923,14.393458,0.5897602,1.781146,4.768173,-2.4898903,-3.9264073,0.025826082,1.091763,1.2507886,0.46158192,7.5832496,0.33253154,9.308797,1.1430013,28.9379,0.30770594,721.5161,0.27007997,1420.1868,0.16064928,-135.14651,-0.6354222,1765.9297,0.12588193,1162.2698,0.26972255,-131.97086,-0.61308116,2862.0085,0.08568119,979.37286,0.33824217,-135.16827,-0.5697756,-18.08608,-0.33414268,29.931263,0.2506593,0.037322998,0.44672844,-0.020285705,-0.48172852,0.18801722,0.31804502,28.025694,0.24952343,13.428161,0.6556647,-0.55059814,-16.583754,-6.046975,-1.7368582,-13.531806,22.811012,0.02275117,-0.012280886,0.14395,2.875719,2.6296017,0.14133333,0.12109081,0.23854165,0.24851213,-30.21292,37.520042,0.09052784,36.697197,37.386562,39.66144,2.9642448,171.22809,264.98596,61.488503,95.72316,0.38512242,0.3237767,0.26542154,0.37387767,0.480895,0.21547347,2.3552973,1.8150711,1.4323419,0.8425084,0.14405082,0.42843184,23.085573,0.36970627,13.22913,0.5931235,2.3264837,3.776401,-0.5635938,-15.002049,0.030208295,0.9428896,1.2266741,0.45448986,7.9740715,0.31487378,10.614841,0.92419666,27.768631,0.28176543,772.2907,0.24945058,1420.8945,0.17107263,-136.73712,-0.6127366,1794.7697,0.11402789,1144.8734,0.28261575,-134.76994,-0.59417397,2893.7056,0.08026302,929.07635,0.33380884,-137.58481,-0.5564835,-18.044603,-0.32031274,30.076702,0.23486549,0.036557734,0.4182698,-0.016607972,-0.5612754,0.17472064,0.34083366,26.670404,0.23346548,13.548456,0.5981223,1.8938541,5.4686522,-3.9895325,-2.392906,-12.800075,22.687332,0.022249412,-0.010303822,0.12545715,2.3755941,2.428643,0.14824742,0.11774521,0.25597826,0.45823634,-30.8607,36.97606,0.09536125,36.617245,37.359917,38.808903,2.191658,346.1795,565.73376,70.48817,81.71641,0.35631508,0.3509963,0.22034395,0.35025492,0.4632681,0.24292415,2.4242191,1.302756,1.6305981,0.9707624,0.13696267,0.4841934,22.957895,0.39660892,13.99,0.5564835,4.8457327,1.7377365,1.7013298,6.0062747,0.028645404,1.1911144,1.2742041,0.43999395,7.5572767,0.33310974,11.59248,0.81464934,28.593405,0.31393826,718.8585,0.28598768,1417.9714,0.1620222,-154.32953,-0.49687353,1764.8661,0.12757945,1131.0255,0.24880226,-149.77818,-0.50247073,2854.775,0.087850496,994.00256,0.31079578,-151.90926,-0.4741857,-17.543886,-0.31669307,29.345161,0.22404698,0.03509515,0.5083117,-0.017219216,-0.638925,0.17329633,0.34757537,27.729761,0.23374686,13.173572,0.5649999,2.410887,4.212014,-4.848227,-2.4383621,-13.571034,22.391972,0.013423987,-0.008011655,0.121898785,2.8007004,2.378568,0.11389474,0.09963401,0.30829546,0.43732196,-31.717924,26
8,37.26726,0.09406144,34.633644,36.97901,40.45475,5.821106,144.59708,236.07277,44.35912,48.88648,0.9170598,0.54691446,0.4090278,0.88290304,1.3285512,0.91952336,8.088545,4.3261743,4.8155365,2.5919983,0.5190632,0.7758019,23.346863,0.5194313,5.303616,2.584217,-0.19007704,-79.75225,-7.4225206,-1.8476291,0.023088135,2.0556004,1.1703241,0.51657945,7.0723357,0.53607196,9.62632,1.1858517,24.231142,0.4130288,718.831,0.2875897,1389.6428,0.16130346,-117.86309,-0.7750716,1747.0632,0.13774092,1125.6761,0.34697273,-113.16425,-0.76336163,2797.6013,0.08451155,946.17285,0.38774067,-115.58983,-0.72461987,-12.456042,-0.62912315,24.233322,0.3509353,0.053958435,0.3634078,-0.021713044,-0.64361644,0.641553,0.5410715,25.909664,0.3968608,2.966728,4.845971,-3.248153,-5.168887,-11.109374,-1.252812,-10.099468,19.686035,0.036486123,-0.014524153,0.40441588,2.475619,2.6289434,0.17514285,0.16860838,0.2076344,0.27773815,-19.868052,36.70493,0.08496591,34.237488,36.00762,39.43615,5.198662,162.07309,245.77458,31.279873,24.78036,0.6974468,0.564873,0.2629174,0.6638791,1.0293818,0.76646435,5.7192116,3.6307368,4.1672883,2.352913,0.37955087,0.8287046,24.367105,0.4551074,7.8021216,1.5099114,3.2308936,3.7895901,-2.3958747,-4.743989,0.020782873,1.2733586,1.1719396,0.48504242,7.517144,0.41715482,10.440916,0.94171727,24.654638,0.4361605,714.56537,0.30427486,1404.0371,0.16497895,-123.61291,-0.7229136,1746.3815,0.13928811,1123.4153,0.30436763,-120.94554,-0.70093656,2817.2178,0.08136694,936.4237,0.3856556,-123.4535,-0.6635025,-14.788575,-0.53948647,26.273792,0.33094516,0.04698981,0.4062722,-0.017281307,-0.766111,0.5205288,0.5521459,27.199327,0.36533493,6.725559,1.9766613,3.2349293,4.586658,-6.6690927,-1.7201062,-11.381079,21.138243,0.025875326,-0.010206572,0.26384622,2.3255816,2.203305,0.19568181,0.15286502,0.25463414,0.44389132,-21.943213,36.654087,0.07353546,34.591408,36.35986,39.07413,4.482723,119.8373,267.15512,28.889324,27.673605,0.7535845,0.59593,0.2558032,0.7146867,1.1493366,0.89353335,7.424505,4.056559,4.584458,2.6888885,0.43139115,0.84061074,25.253206,0.4042404,7.9707613,1.4360651,0.5003887,29.558447,-5.725193,-2.2962625,0.022056865,1.422792,1.1418351,0.48537365,7.199203,0.46228117,8.421807,1.3406969,26.01591,0.3742463,701.91223,0.28446707,1420.6736,0.16077918,-117.32929,-0.7820212,1730.3623,0.14296171,1139.9261,0.32606217,-114.582756,-0.7546532,2808.593,0.07829029,899.8457,0.3541393,-117.552025,-0.7083388,-14.784091,-0.49488533,26.574278,0.31665733,0.05051209,0.3629146,-0.023422802,-0.602352,0.61395574,0.51821196,28.289818,0.36266032,6.849417,1.9537174,-2.4767287,-7.16581,-10.996339,-1.1214572,-11.681074,21.361242,0.02593225,-0.01264316,0.26144546,2.3005753,1.9028543,0.24473684,0.1802299,0.27444443,0.506222,-20.69419,28
