ID,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,loudness_sma3_amean,loudness_sma3_stddevNorm,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_pctlrange0-2,loudness_sma3_meanRisingSlope,loudness_sma3_stddevRisingSlope,loudness_sma3_meanFallingSlope,loudness_sma3_stddevFallingSlope,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,alphaRatioUV_sma3nz_amean,hammarbergIndexUV_sma3nz_amean,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,spectralFluxUV_sma3nz_amean,loudnessPeaksPerSec,VoicedSegmentsPerSec,MeanVoicedSegmentLengthSec,StddevVoicedSegmentLengthSec,MeanUnvoicedSegmentLength,StddevUnvoicedSegmentLength,equivalentSoundLevel_dBp,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63,dim_64,dim_65,dim_66,dim_67,dim_68,dim_69,dim_70,dim_71,dim_72,dim_73,dim_74,dim_75,dim_76,dim_77,dim_78,dim_79,dim_80,dim_81,dim_82,dim_83,dim_84,dim_85,dim_86,dim_87,dim_88,dim_89,dim_90,dim_91,dim_92,dim_93,dim_94,dim_95,dim_96,dim_97,dim_98,dim_99,dim_100,dim_101,dim_102,dim_103,dim_104,dim_105,dim_106,dim_107,dim_108,dim_109,dim_110,dim_111,dim_112,dim_113,dim_114,dim_115,dim_116,dim_117,dim_118,dim_119,dim_120,dim_121,dim_122,dim_123,dim_124,dim_125,dim_126,dim_127,dim_128,dim_129,dim_130,dim_131,dim_132,dim_133,dim_134,dim_135,dim_136,dim_137,dim_138,dim_139,dim_140,dim_141,dim_142,dim_143,dim_144,dim_145,dim_146,dim_147,dim_148,dim_149,dim_150,dim_151,dim_152,dim_153,dim_154,dim_155,dim_156,dim_157,dim_158,dim_159,dim_160,dim_161,dim_162,dim_163,dim_164,dim_165,dim_166,dim_167,dim_168,dim_169,dim_170,dim_171,dim_172,dim_173,dim_174,dim_175,dim_176,dim_177,dim_178,dim_179,dim_180,dim_181,dim_182,dim_183,dim_184,dim_185,dim_186,dim_187,dim_188,dim_189,dim_190,dim_191,dim_192,dim_193,dim_194,dim_195,dim_196,dim_197,dim_198,dim_199,dim_200,dim_201,dim_202,dim_203,dim_204,dim_205,dim_206,dim_207,dim_208,dim_209,dim_210,dim_211,dim_212,dim_213,dim_214,dim_215,dim_216,dim_217,dim_218,dim_219,dim_220,dim_221,dim_222,dim_223,dim_224,dim_225,dim_226,dim_227,dim_228,dim_229,dim_230,dim_231,dim_232,dim_233,dim_234,dim_235,dim_236,dim_237,dim_238,dim_239,dim_240,dim_241,dim_242,dim_243,dim_244,dim_245,dim_246,dim_247,dim_248,dim_249,dim_250,dim_251,dim_252,dim_253,dim_254,dim_255,dim_256,self-esteem
3,36.2403,0.065329224,35.08575,36.215443,37.66042,2.574669,114.524254,219.1636,21.742779,22.729145,0.556168,0.40065348,0.37023902,0.5141539,0.735479,0.36523998,4.673967,2.6815672,3.0180492,1.6382456,0.27885085,0.61252517,27.2496,0.29973713,11.168318,0.96805,6.320121,1.8651158,-10.062188,-1.5356858,0.02288758,0.9644111,1.2481078,0.4723655,7.896483,0.2986177,11.584573,1.0147786,29.094845,0.2649448,680.06946,0.2943019,1443.3617,0.16619682,-84.104744,-1.0333,1726.3973,0.13327761,1153.243,0.27447447,-86.1073,-0.9039539,2831.3752,0.07630486,914.6788,0.40446982,-89.82681,-0.8364254,-18.760744,-0.28589675,29.31355,0.19814704,0.04686168,0.3912679,-0.018609688,-0.5118969,0.3382451,0.4770329,29.810936,0.22862622,10.502874,1.0232584,8.296345,1.5026528,-15.088957,-0.96168643,-13.705744,23.592106,0.02574582,-0.009546189,0.16404694,3.3258317,2.8042064,0.22589284,0.18641138,0.1323913,0.18804699,-24.699427,-0.142641202,-1.380669117,0.336265922,0.832224905,0.265188962,-0.023403222,0.717753291,0.328109801,-1.16292429,-0.692519963,0.205930769,-0.465304315,-1.68734479,0.114999421,-0.141544089,-0.436151505,0.424943507,0.356963038,0.110759012,0.10080345,-0.972836673,-0.100581497,-0.881287873,0.318054289,-0.163665235,-0.785833597,0.539934933,0.089399949,0.171026438,0.184235349,0.891435921,0.017105317,0.709869266,0.669954956,0.248044342,-0.083228134,-1.165042281,1.146837234,0.332753628,-0.266993135,0.461640686,0.268800914,0.180709615,0.545063853,-0.177896485,-1.689288735,0.338951856,0.561675072,1.559428692,0.700139165,0.14034152,-0.46498844,0.217972323,-0.073339611,-0.357507318,-0.101677783,-0.011637089,-0.201967284,-0.510958254,-0.131374329,0.079691604,0.075509384,2.599127054,1.19296658,-0.882885516,0.042268362,1.02069056,0.636750877,0.310549259,-0.209585622,2.201603413,0.336558998,-0.020594684,-0.285003603,0.204185724,-0.010780096,0.943688095,-0.69185257,0.342011809,0.631002009,0.711431086,-0.729010165,0.314207524,-0.279706001,-0.054579992,-0.751818001,-0.4296121,0.321558088,0.255470812,0.80277884,-0.887236059,0.092476048,-0.140472218,-0.135337949,-0.096783884,0.231413886,-0.375358462,0.928801835,-0.376397014,-0.147426486,0.038174849,-0.992009223,0.289888561,-1.242694616,-0.300102264,-0.903762579,-0.353560835,0.325973123,-1.356643677,-0.699372828,-0.404143065,-3.412925482,0.24797827,0.499951869,1.002739668,-0.373455107,1.831671953,-0.185414329,0.94793123,-0.243795425,1.425272346,0.900811076,-0.415710211,0.538608611,0.62325114,0.427402139,0.693403423,0.053908356,0.396096587,0.799144506,0.269719183,0.288183004,0.24816215,1.554268599,0.653701901,0.871798337,0.831229806,-0.011669515,-1.228785157,0.267739713,-0.279542893,-0.438985646,2.129500628,0.356726319,0.00918559,0.618817508,0.967571318,0.626753211,-1.398419976,-0.784866452,0.344094634,0.201736301,-0.126094162,-0.470361292,0.037796199,-0.029655583,-3.338256598,-0.167548761,1.599340796,0.183603451,0.312106818,0.492019624,-0.021177934,-0.29379952,-0.321769536,0.023546906,0.529250443,1.521310329,-0.09253484,-0.631042302,-1.298105359,3.876957178,-1.131817102,-0.13332288,-0.557976782,0.254875094,-0.797948897,0.235195726,-0.01838392,0.849270523,-0.383450538,0.182083279,-0.756777167,-1.192065358,-0.226674914,0.008356937,0.620239317,0.011182806,0.335289121,0.156736299,0.570748031,0.676965594,0.295986176,0.210869119,-0.776520669,0.448227197,0.299705803,-0.293692589,0.320881665,0.580038548,0.770220459,-0.377605826,-0.120267697,0.521733999,-0.384435922,-0.062113564,0.305897266,0.653297544,0.097446233,0.320658356,-0.123605713,2.300356388,0.618105292,0.273736954,-1.401379704,0.300144881,-0.467159629,-0.025847459,-0.486798972,0.198705688,-0.699539244,-0.322622269,0.159577206,-0.241381958,0.172430605,-1.146876097,-0.62725991,0.057840571,-9.665864944,1.515229225,0.278602421,2.055123091,1.118103862,0.152943864,0.657462776,0.385889322,-0.429414093,0.822444201,0.5471071,0.728139222,-0.231950611,-0.04800266,0.644367576,0.764376283,0.997366965,0.099147536,-1.31351459,-0.182902366,1.41746521,0.232683659,1.069212079,-0.247891486,1.187990189,0.499937654,0.870653331,1.555867553,28
4,29.753056,0.07587234,28.25809,29.64744,31.460129,3.2020397,112.16055,271.85382,30.159088,64.77885,0.49470973,0.36398643,0.32664996,0.48590788,0.6446982,0.31804824,3.7128797,2.1788976,2.3857014,1.3412218,0.21238708,0.54528725,22.059872,0.4810739,13.523373,0.774555,9.4485,1.2041006,1.8517773,5.300961,0.023904983,1.2659218,1.2540913,0.5185624,5.6355762,0.4195713,3.551526,2.2793634,25.740492,0.30571073,649.6587,0.2949634,1425.1759,0.14360234,-118.23368,-0.75552595,1719.7124,0.13363093,1177.2665,0.26754847,-123.46065,-0.6633963,2763.5437,0.071688466,927.26483,0.36634126,-124.774216,-0.64388996,-18.1848,-0.29502022,27.518442,0.2233599,0.03336415,0.54147744,-0.020986712,-0.58332473,0.27592227,0.37242076,28.323431,0.2629575,16.32463,0.53682953,9.508817,1.3672297,-1.0267137,-10.294112,-10.365231,18.168428,0.021469625,-0.003736795,0.1614578,3.4008503,2.603906,0.16240385,0.11661487,0.2111111,0.25755608,-27.521046,-0.129209712,-0.763862193,0.21601972,0.816096127,0.393505573,-0.013156537,0.609082162,0.904075086,-1.149978161,-0.954390287,0.215671122,0.343398541,-1.474001408,0.510541618,0.003849281,0.025623007,0.23975645,0.107517563,0.215505362,0.172126397,-1.087961793,-0.410420746,-0.890119731,-0.009197531,-0.021097636,-0.203008205,0.359291673,0.218280464,0.520255208,0.358993411,1.105424404,-0.492371529,0.696616352,0.468087375,0.165606156,-0.568502605,-1.299587607,1.046236277,-0.058514051,0.052546769,0.479438335,0.293162107,0.491323858,0.472258598,-0.224297956,-1.735173821,0.417386383,0.949472964,1.768798113,0.735812306,0.589658856,-0.42903322,-0.29919982,-0.243247479,-0.605432451,-0.259212106,-0.139879242,-0.011046109,-0.389581889,0.191811293,0.411272913,-0.029562138,2.221487522,1.03493154,-0.989631236,0.568641126,0.334816813,0.511117935,-0.103565149,-0.271274507,2.629464865,0.377717912,0.021627814,-0.506049275,0.342351586,0.242314145,1.340962887,-0.465366185,0.042978063,-0.213999167,0.466267526,-0.806927502,-0.081409059,-0.299296945,0.212090418,-0.643804252,-0.088809729,0.516275764,-0.170384005,0.672939897,-0.160421848,0.309690267,-0.447456449,-0.006430437,0.215413511,-0.016174793,-0.511002183,1.062879801,-0.885017216,-0.538537264,-0.033760719,-1.166021466,0.222738132,-1.311394453,-0.220600158,-0.639878631,-0.386943758,0.623833895,-1.074642301,-0.216725096,-0.345515221,-3.672931433,0.097854428,0.440372378,1.162982702,-0.378330916,1.605661392,-0.196064442,0.971000075,-0.114717156,1.127599835,0.800619125,-0.293615371,0.445584655,0.792481601,0.164647505,0.695332468,-0.31646502,0.214473173,0.042039629,0.706304491,-0.174262851,0.089288376,1.237226129,0.250243366,0.704953849,1.291478395,0.264057428,-0.874247253,0.820119143,-0.992151916,-0.437871397,2.470146418,0.473854125,0.143894494,0.444572449,0.374246538,0.609373033,-1.299446821,-0.678990901,0.566786349,0.279859602,-0.332658529,-0.57251364,0.048660964,0.215641961,-2.981645346,0.16414538,1.457822204,0.023364615,0.286000431,0.759603739,0.112455845,-0.207679093,-0.619471073,0.235984579,-0.006827078,1.310755134,-0.283898175,-1.192599654,-0.834589422,3.66176033,-0.932971179,-0.138056368,-0.977923572,0.024906047,-0.449666053,0.378281534,-0.164166823,1.088729978,-0.069919057,0.113495842,-0.504557133,-1.115252614,-0.265723139,-0.060617924,0.151910171,-0.668586612,-0.192866266,0.063552074,0.514253914,0.955316782,0.307273924,0.446823061,-0.887586534,0.162992522,0.331140697,-0.30083701,0.494390965,0.70995307,0.514803648,-0.581051707,0.096271627,0.268769205,-0.41408056,-0.113246977,0.341935724,0.403827429,0.123312645,-0.265370429,-0.081038706,2.254029989,0.819778264,0.495009005,-1.491620421,0.457743376,-0.449249715,-0.002049307,-0.196035817,-0.045376942,-0.705685794,0.071781658,0.162754685,0.426289201,0.368044525,-0.727333307,-0.802970588,-0.034108959,-9.842990875,1.168007851,0.370502353,1.777354479,1.115430236,0.128983542,0.361818284,0.263176233,-0.187775508,0.929818988,0.584457815,0.846266866,0.03005844,0.084957562,0.690092325,0.585132241,1.986282349,0.131991267,-0.981742263,0.466910452,1.303707957,0.459033936,0.835955501,-0.317613333,1.251340508,0.447138965,0.568210959,1.616659045,28
5,34.455727,0.07590607,32.47062,34.76519,36.541653,4.0710335,136.21872,299.10706,27.451473,36.04372,0.46573573,0.31191456,0.33038855,0.46161303,0.58589137,0.25550282,2.6573398,1.302783,1.8699288,0.92690295,0.23983216,0.55785453,28.181143,0.31104642,16.466297,0.51950437,-1.4755893,-9.610344,7.6315207,1.4315227,0.020982387,1.0817362,1.2062848,0.52395815,8.0243635,0.3196021,4.26211,2.4585645,29.086315,0.2800608,699.00665,0.31997848,1382.269,0.15970276,-94.807396,-0.9259745,1750.8158,0.156667,1135.1442,0.26899037,-98.67925,-0.8121618,2882.4294,0.09065052,1003.624,0.32856324,-104.49164,-0.7196388,-20.114777,-0.33643225,34.880836,0.18044728,0.0382896,0.46300557,-0.019936204,-0.6681081,0.2758607,0.46322224,31.595005,0.20976587,17.881977,0.44270715,-3.329067,-4.580712,7.2747808,1.6176332,-14.2260475,25.809053,0.028556475,-0.009665358,0.18705155,3.650913,2.5287933,0.2270297,0.17876111,0.16173914,0.20870513,-25.537134,0.005027696,-0.98952353,-0.100706644,0.787234306,0.684544742,-0.767746687,0.381439209,0.320101351,-1.479363918,-0.76691407,-0.027479939,0.268108666,-1.603962302,-0.274406046,0.123641975,-0.344224483,0.318068981,0.15253064,0.0212634,0.067725338,-1.112471938,-0.335464001,-1.108398318,0.633914113,-0.089865059,-0.331031829,0.361552298,0.299245507,0.31929642,0.468169242,0.993402243,-0.472038686,0.315748364,0.628719211,0.319114447,-0.456889153,-1.614908099,1.403237939,0.047745053,-0.298562109,0.679790854,0.435938627,-0.019994685,0.604973018,-0.398732543,-1.954797268,0.004135498,1.008924603,1.754115105,0.558926463,0.469519556,-0.283390224,0.388629198,0.281889439,-0.443678647,-0.25346756,-0.291937113,-0.039754082,-0.914967179,0.147092104,0.344210207,-0.240331262,2.305977106,1.203275323,-0.96667552,0.475250542,0.456319988,0.795969665,0.176221967,-0.181008339,2.453655005,-0.375891834,-0.142044678,-0.564298511,0.469703674,0.317773581,1.558325648,-0.44871366,0.07341814,0.243573502,0.697598696,-0.761049509,-0.03847998,-0.081589229,0.279909194,-0.141103908,-0.47721529,0.24731718,-0.078923464,0.558520198,-0.658276439,0.15097703,-0.496008873,-0.109851614,0.238698274,-0.041571651,-0.511511862,1.120673895,-0.599124551,-0.56142813,0.304291964,-1.668348074,0.162395,-1.185334682,-0.300181389,-0.882645905,-0.279298902,0.283469945,-0.937415421,-0.687843442,-0.468873411,-3.63254714,0.535398126,0.647535861,0.723735809,-0.384458125,2.080011606,-0.219365939,1.268537521,-0.157509103,1.451789141,0.554208875,-0.422568828,0.326566249,0.946066678,0.371069789,0.748084903,-0.095316522,0.158057287,0.466023147,0.258596092,-0.116868734,0.024205128,1.143894792,0.526532531,0.714300811,1.117230296,0.556598425,-1.251649022,0.387753189,-0.218497634,-0.463860303,2.473743916,0.373276234,0.281255811,0.550514698,1.018334985,0.737098515,-0.986837864,-0.685912609,0.626451135,0.253850579,-0.460456908,-0.393765837,-0.053975012,0.488832712,-3.020973206,0.132357314,1.088471532,0.520447493,-0.034636494,0.380552739,-0.103600472,-0.031998724,-0.643408179,-0.173742458,0.162195787,1.245515347,-0.24645485,-0.829723179,-0.846438706,3.43832469,-1.468996525,0.026509952,-0.538335264,-0.27536118,-0.436482549,0.338088155,-0.145505264,0.77250576,-0.142639592,0.01140554,-0.438447326,-0.600746334,-0.314150214,0.317270041,0.217154652,-0.449005991,0.238816321,0.169642687,0.461247176,1.017589688,0.183857024,0.605950892,-0.784144938,0.235420242,0.621332467,-0.126540527,0.401382506,0.673061371,0.255133092,-0.505635977,0.400715411,0.478101283,0.05124804,0.10438925,0.148979768,0.686719477,0.329680085,0.270140976,-0.173975974,2.089684248,1.061480045,0.512281597,-1.379035592,1.079715371,-0.663010001,0.137878209,-0.16140236,0.04921471,-0.837047338,0.539157748,-0.257377088,-0.162148789,-0.026467539,-0.747038126,-1.063328028,-0.199187249,-9.604656219,1.132256389,0.152841255,2.348543882,0.826226413,0.093254417,0.487968683,0.565924168,-0.238789752,0.763420641,0.491550118,0.86961627,0.011446813,-0.374895483,0.674660802,0.044094335,1.19424355,0.199280307,-1.00656724,0.012121992,0.964658022,0.786983013,1.060219526,0.257787913,0.986849904,0.475646287,0.638491869,1.593706489,27
7,36.97606,0.09536125,36.617245,37.359917,38.808903,2.191658,346.1795,565.73376,70.48817,81.71641,0.35631508,0.3509963,0.22034395,0.35025492,0.4632681,0.24292415,2.4242191,1.302756,1.6305981,0.9707624,0.13696267,0.4841934,22.957895,0.39660892,13.99,0.5564835,4.8457327,1.7377365,1.7013298,6.0062747,0.028645404,1.1911144,1.2742041,0.43999395,7.5572767,0.33310974,11.59248,0.81464934,28.593405,0.31393826,718.8585,0.28598768,1417.9714,0.1620222,-154.32953,-0.49687353,1764.8661,0.12757945,1131.0255,0.24880226,-149.77818,-0.50247073,2854.775,0.087850496,994.00256,0.31079578,-151.90926,-0.4741857,-17.543886,-0.31669307,29.345161,0.22404698,0.03509515,0.5083117,-0.017219216,-0.638925,0.17329633,0.34757537,27.729761,0.23374686,13.173572,0.5649999,2.410887,4.212014,-4.848227,-2.4383621,-13.571034,22.391972,0.013423987,-0.008011655,0.121898785,2.8007004,2.378568,0.11389474,0.09963401,0.30829546,0.43732196,-31.717924,0.171117038,-1.258857012,0.034878373,0.628517747,0.472350299,-0.336030036,0.600777149,0.361523956,-1.126947999,-0.478983074,-0.15401122,0.13554965,-1.639560938,-0.16996403,-0.049556646,-0.408902079,0.592186749,0.263148516,0.138109401,0.073344097,-1.379109263,-0.328059822,-1.204574585,0.149202347,-0.238022625,-0.6316576,0.643748879,0.064294167,0.213447079,0.383606583,1.097019076,-0.193083063,0.771012366,0.383906811,0.150153011,-0.52058208,-1.289145827,1.080970645,0.014633019,-0.030040577,0.487503022,0.364838898,-0.072141275,0.430961996,-0.348316848,-1.936975718,0.477153212,0.887251914,1.884079576,0.520951807,0.561907053,-0.248631343,-0.001410078,-0.21385166,-0.433468878,-0.714045346,0.036290355,-0.112595379,-0.501642704,0.133587122,0.378605306,-0.146621615,2.037852526,1.020956755,-0.956676722,0.561506093,0.345300794,0.864743352,0.264667749,-0.408658296,2.617169619,0.031674784,0.000769493,-0.7626158,0.117949098,0.387324005,1.669324875,-0.508374751,0.036271747,0.085464522,0.612969279,-0.711299121,0.025684804,-0.143261611,0.433820367,-0.349832028,-0.63107878,0.412875861,-0.084366955,0.636926711,-0.424486786,0.113311388,-0.330168277,0.193263724,0.272037178,0.031589203,-0.423123807,1.106861472,-0.599035561,-0.297873288,-0.167659834,-1.40913713,0.160919875,-1.087263227,-0.288651288,-0.702463925,-0.502249837,0.429134071,-1.542684913,-0.528168082,-0.292864442,-3.650170565,0.167060465,0.283651829,1.271837354,-0.358636945,1.735756397,-0.171819165,0.934005857,-0.044168223,1.369491339,0.737508059,-0.077043109,0.314719319,0.863950908,0.335425258,0.679184139,-0.363543212,0.179055512,0.273321509,0.375541836,0.290436208,-0.041376702,1.049189091,0.33773753,0.769425571,1.173511028,0.400809824,-1.019798517,1.070466876,-0.748514056,-0.589717388,2.466531992,0.457887709,0.138058215,0.532121062,0.869809031,0.693338215,-1.040184021,-0.76758647,0.584942043,0.481361121,-0.487025678,-0.544577599,-0.058793068,0.316383392,-2.594019651,0.061261877,1.591017962,0.258488327,0.046134781,0.327221602,0.246833324,0.03898932,-0.204516858,-0.168288752,0.176499307,1.157936335,-0.527749658,-0.961842716,-0.870869577,3.472587347,-1.041489482,-0.220385402,-1.181302547,-0.135480717,-0.482351154,0.214233205,-0.070078254,0.901140392,-0.027952412,0.275948465,-0.585860372,-0.901477039,-0.087521896,-0.000665125,0.6057899,-0.44790712,0.080199748,0.090669684,0.742682636,0.709047496,0.267839879,0.298411906,-0.841833591,0.31339559,0.49292317,-0.254709065,0.498325735,0.603783965,0.454875112,-0.762293339,0.388528347,0.56819731,-0.121004932,-0.168369383,0.272200495,0.486493051,0.220000863,0.090562753,-0.377810508,2.417562008,0.963657022,0.398485512,-1.206316233,0.889243186,-0.577149212,-0.003030941,-0.327803105,0.023945807,-0.899562657,-0.021580206,-0.214375436,0.022252228,0.165853038,-0.746334195,-0.768198967,0.014055466,-9.681569099,1.199962854,0.572943568,2.264052153,0.935013354,0.017228268,0.590443552,0.56289649,-0.019817265,0.766577005,0.689721346,1.036172986,0.062348634,-0.250526071,0.679818213,0.353689194,1.452821493,0.213691607,-1.081333041,0.206079647,1.487730384,0.592544734,0.789304614,-0.376796663,1.175658703,0.561520457,0.721199751,1.723012209,26
8,36.654087,0.07353546,34.591408,36.35986,39.07413,4.482723,119.8373,267.15512,28.889324,27.673605,0.7535845,0.59593,0.2558032,0.7146867,1.1493366,0.89353335,7.424505,4.056559,4.584458,2.6888885,0.43139115,0.84061074,25.253206,0.4042404,7.9707613,1.4360651,0.5003887,29.558447,-5.725193,-2.2962625,0.022056865,1.422792,1.1418351,0.48537365,7.199203,0.46228117,8.421807,1.3406969,26.01591,0.3742463,701.91223,0.28446707,1420.6736,0.16077918,-117.32929,-0.7820212,1730.3623,0.14296171,1139.9261,0.32606217,-114.582756,-0.7546532,2808.593,0.07829029,899.8457,0.3541393,-117.552025,-0.7083388,-14.784091,-0.49488533,26.574278,0.31665733,0.05051209,0.3629146,-0.023422802,-0.602352,0.61395574,0.51821196,28.289818,0.36266032,6.849417,1.9537174,-2.4767287,-7.16581,-10.996339,-1.1214572,-11.681074,21.361242,0.02593225,-0.01264316,0.26144546,2.3005753,1.9028543,0.24473684,0.1802299,0.27444443,0.506222,-20.69419,0.315598786,-1.06834054,0.269364119,0.804851532,0.081647441,-0.504057944,0.740086198,0.684348464,-0.914409637,-0.879991353,0.352137744,0.301932722,-1.425418615,-0.058395147,0.115532532,-0.618666351,0.183781266,0.11451488,-0.091562681,0.235099211,-0.847621739,-0.766427338,-0.876400709,0.266682714,-0.709618032,-0.469009936,0.127005816,0.081811599,0.510609686,0.230945855,1.113330364,-0.936754704,0.985003948,0.361594647,-0.078307979,-0.594993114,-1.166626811,1.114090443,0.240587056,-0.094631597,0.404989362,0.560849071,0.273448497,0.162679732,-0.380505711,-1.710560918,0.577142477,0.870368481,1.282779813,0.395137101,0.416576594,-0.302730769,-0.026144456,0.151902631,-0.509756684,-0.409264505,-0.178739384,-0.053599108,-0.565959394,-0.074865386,0.11983034,0.133330241,1.87424314,1.175441623,-1.269691229,0.41326955,0.559135973,0.580538392,0.126553968,-0.292046875,2.45852828,-0.436605662,0.266521424,-0.885031462,0.152497604,0.709794044,1.542219281,-0.196001187,-0.032235604,-0.366957337,0.533804357,-0.516514957,0.489402235,-0.268628269,0.246088073,-0.70884192,-0.587499917,0.786920965,-0.283408135,0.478051037,-0.373788059,-0.192950085,-0.098795161,-0.26671651,0.271434277,-0.117037334,-0.461561501,1.086986065,-0.639242887,-0.349989712,0.027034096,-1.132338166,0.148230478,-1.177114725,-0.147075027,-0.351744801,-0.80579102,0.251473725,-1.002737284,0.014754479,-0.572942674,-3.343745232,0.132148877,0.499201447,1.562518001,-0.239855126,1.722100496,-0.154288724,1.121747494,-0.488075256,1.129952192,0.579077303,-0.130970702,0.647223711,0.98144722,0.615074575,0.764984727,-0.341240644,0.206546158,0.548012614,0.752041161,-0.33822313,-0.174129978,1.379035711,0.586205244,0.632887006,1.146627188,0.617256641,-1.030283689,0.921480656,-0.645034671,-0.365747035,2.425179482,0.150270373,-0.187219039,0.207569793,0.691008449,0.966348231,-1.398776054,-0.820126951,0.379126757,0.545051932,-0.393820882,-0.599517703,-0.037934024,0.077429667,-2.287446976,-0.084972546,1.421594143,0.285101771,-0.118770905,0.689447165,-0.015370292,-0.266370982,-0.467692643,0.223811865,-0.073372848,1.188048124,-0.099632189,-0.384800255,-0.693150222,4.297432899,-1.050824404,-0.055296414,-1.004698992,0.14506276,-0.545239806,0.26236257,-0.236197367,1.070944071,-0.229994714,0.410983771,-0.385147154,-1.056120753,-0.08543928,-0.015866783,0.057207908,-0.723665118,-0.094662882,0.143835247,0.348938823,0.905650377,0.070296519,0.188132301,-0.92128247,0.527062118,0.383811712,-0.201730236,0.544486582,0.41045171,0.680375576,-0.465651691,0.070078164,0.358932883,-0.351653278,-0.193360358,-0.052942246,-0.020027172,0.068227284,0.159213379,-0.239489138,2.209895849,0.851487279,0.2188714,-1.126707673,0.881068707,-0.278480589,0.139602751,-0.21530813,0.11241132,-0.853046536,0.434672505,0.083429739,-0.025952069,0.036798812,-1.240016818,-0.744382024,-0.036783397,-9.674361229,1.309853911,0.545646369,2.174066782,0.953754723,-0.056678064,0.607995987,0.540142953,0.004371326,0.985137045,0.729940295,1.109282613,0.062007643,0.076895803,0.566308677,0.048845727,1.52330792,0.093531616,-1.001333117,0.456529051,1.204469442,0.369634867,0.679914415,0.118986703,2.058172941,0.499614865,0.823717117,1.722904086,28
